hashval,pangenome_classification
9768899337513149,4
9769478441400013,4
9769705982816859,4
9770444806659252,4
9771103720704810,4
9771272067845022,4
9771644981325303,4
9771701095092861,4
9772321956851610,4
9772877344891491,4
9773341674771325,4
9773953397700301,4
9774611530217667,4
9774974686981909,4
9775289865951670,4
9775873802834762,4
9776018698101579,4
9777025669268839,4
9777554513485724,4
9778182701854784,4
9778714991339102,4
9779079810488924,4
9780176480265579,4
9780500829324152,4
9782100196387314,4
9782373901097463,4
9782461212148358,4
9783112279511448,4
9786299377292494,4
9787303682465938,4
9788157876338825,4
9790729211667725,4
9791097611221631,4
9792026585752709,4
9792173452291349,4
9794563505784288,4
9794990405565149,4
9795407544337033,4
9797060331778149,4
9797420635178724,4
9797663494811441,4
9797675400678946,4
9798161135156468,4
9799074167888791,4
9799868366347506,4
9799936753324232,4
9801108038279506,4
9802644851430241,4
9803193678882699,4
9806047038132172,4
9806819441005352,4
9807854320470597,4
9809198636178663,4
9810673560955205,4
9810952596023311,4
9812968720174304,4
9815114040970858,4
9816886659983192,4
9817489767512811,4
9818075064757584,4
9818235486622912,4
9818892843431289,4
9818994742882840,4
9820578324424552,4
9821326287339467,4
9822879342141730,4
9823060657670772,4
9823439586631745,4
9823542510246837,4
9823620145485017,4
9823778880661792,4
9824167071733965,4
9825617884375229,4
9826444030535753,4
9826588193622955,4
9828142117706603,4
9829000873022527,4
9829430621494045,4
9830212811913245,4
9830277549451327,4
9833128170076755,4
9833185859596255,4
9833202786813675,4
9833563154497330,4
9834271582495263,4
9834563622752565,4
9835237086645339,4
9836648384807953,4
9836900094216486,4
9837390077691330,4
9837436963348715,4
9838120548376339,4
9838697313004042,4
9839505182459099,4
9839537800596299,4
9840028471476363,4
9840264920066799,4
9840489977315258,4
9842904520638047,4
9843419969924451,4
9844761916583223,4
9845954801318340,4
9846139437941252,4
9851827346021865,4
9854897576593501,4
9855174956899153,4
9855608745323364,4
9855942597308787,4
9856483387824016,4
9857964942578252,4
9858041298586056,4
9858390497916518,4
9859223690774568,4
9859291305770319,4
9859775790758206,4
9859976681001373,4
9860581643710585,4
9860835792820361,4
9861471473740843,4
9861662796586714,4
9863382228928911,4
9863896538095728,4
9865145437605244,4
9865343882193373,4
9866015456842067,4
9866395659503478,4
9867030176093933,4
9867636536237425,4
9867904775944132,4
9868326383556071,4
9869496769619796,4
9870782659860965,4
9871542684875426,4
9872735500092419,4
9872924622938490,4
9873587501360958,4
9873810621830892,4
9874263164023544,4
9874718099270729,4
9875058534643320,4
9875338391136868,4
9875377033048333,4
9876550836833210,4
9876780974123170,4
9879097605989197,4
9879176326217984,4
9879447215381858,4
9880109487850252,4
9881836352125746,4
9881987098298558,4
9882188814042535,4
9882414982757089,4
9883315264203804,4
9884607069675464,4
9887698455626453,4
9887714602582500,4
9888121986597449,4
9888358983482159,4
9888739770502929,4
9891687461547428,4
9894438391092383,4
9895407904526605,4
9895549847114699,4
9896122936785201,4
9896747634275137,4
9897669781045732,4
9898209581792756,4
9899368674797535,4
9899582760672639,4
9899746606887226,4
9900517861510025,4
9900680910458843,4
9904221037823354,4
9906341297543655,4
9907414664043421,4
9909330288906859,4
9910572353319920,4
9910800783657872,4
9911032547756820,4
9911984744421801,4
9912857326430077,4
9913329222913639,4
9913502736113184,4
9913998555123080,4
9915550136657358,4
9916930179382839,4
9918435743375970,4
9918900239505044,4
9919583621785199,4
9920112850802711,4
9921349795653451,4
9923442000200852,4
9924491682988488,4
9924741310698528,4
9925226553900524,4
9925384050753938,4
9925495319637373,4
9925954164548138,4
9927092712726655,4
9927319140619419,4
9928623074887620,4
9928859115847865,4
9929279536982767,4
9929297369279453,4
9929402300325275,4
9930870716569578,4
9930933931282112,4
9934225105292919,4
9935230838766114,4
9936186579672850,4
9936518936953634,4
9936754336525165,4
9936927766240681,4
9937787896238786,4
9940148837183547,4
9941045928083300,4
9941515797700374,4
9941727807459331,4
9942123798360547,4
9942383052166529,4
9942473199721450,4
9942701792350134,4
9942704244294831,4
9944272050900277,4
9944958747669005,4
9945052984967182,4
9945851561651236,4
9946174300492579,4
9947656595991229,4
9948006215743062,4
9948201361295842,4
9950236887031580,4
9950698530347578,4
9950850223480451,4
9950941075529637,4
9951785792614053,4
9953205361247933,4
9953836680279232,4
9953992802512253,4
9957602759278418,4
9957726935348067,4
9958801284704730,4
9960284672457851,4
9961104275447076,4
9962267046814417,4
9962496201388117,4
9962756498865696,4
9963455723239089,4
9963602557390061,4
9964970248457996,4
9966661877293041,4
9968007831989902,4
9968382086502013,4
9968536134978879,4
9968866002531838,4
9969528383424037,4
9969841459020878,4
9970042224536572,4
9971031090338538,4
9971663841575175,4
9973388648826927,4
9974488921845386,4
9974605576576725,4
9975582463322443,4
9975894049599704,4
9976246792714298,4
9976395668298867,4
9976989814258998,4
9977980598922772,4
9978198680601099,4
9979053924602031,4
9979264730925151,4
9979414607113430,4
9979423665411702,4
9980117578692779,4
9981848596901776,4
9982063731431309,4
9982322146066503,4
9983172519280122,4
9984630047885829,4
9986794509756779,4
9986886547089535,4
9988091890954020,4
9988318727787934,4
9988342200334941,4
9988706375340869,4
9988999924254717,4
9989218285656293,4
9991161755382847,4
9991686518818152,4
9992729990365747,4
9992938795958900,4
9994970155239236,4
9995913196690159,4
9996305408735384,4
9998348936836741,4
9999607661941985,4
10000256209438970,4
10000707102342220,4
10001723245042771,4
10002244164484796,4
10002333921594901,4
10002546185333766,4
10003996427045243,4
10004001411756133,4
10004180742335953,4
10004563384020289,4
10004705577811281,4
10005105229247511,4
10007042950331631,4
10008805987096561,4
10011860137330749,4
10012539915136060,4
10012798896420850,4
10017121293975172,4
10017306940380750,4
10017807167526977,4
10018365015109190,4
10018686175058402,4
10018747634268932,4
10020395713690978,4
10021473081881027,4
10022783337316972,4
10023405564409513,4
10024362102531390,4
10024715276074203,4
10025732003696252,4
10025922381173688,4
10026095519120080,4
10027046241921318,4
10028969198283102,4
10029121026804963,4
10029389394419924,4
10029606071750007,4
10029642992721581,4
10029819328038350,4
10030116874140358,4
10030860296639684,4
10030869791269551,4
10030879565309022,4
10032004063322627,4
10033527289490158,4
10035023284186849,4
10035366772827794,4
10038945278423248,4
10039281155712532,4
10039392199007862,4
10040596353944075,4
10040688750684297,4
10041185361198323,4
10042537124767012,4
10043674157455690,4
10045318963073313,4
10045325985497159,4
10045766977707293,4
10047766366312413,4
10048179029734312,4
10048363376776355,4
10049723272622415,4
10049849531213617,4
10050101159660192,4
10050805427321408,4
10051628116684319,4
10053825039056031,4
10054943912415623,4
10055219938787401,4
10055750811394287,4
10056085533904677,4
10056126584732775,4
10056410084244856,4
10056712567598651,4
10056791818275310,4
10056919991369891,4
10057643388722895,4
10058264746486610,4
10059615976416305,4
10060311442316389,4
10060926037801430,4
10061112717886858,4
10061240293187610,4
10061471496275875,4
10063476086468551,4
10063741473627936,4
10067916729747926,4
10068515370640557,4
10069150535608983,4
10071013515063948,4
10071633953691799,4
10071736923181407,4
10072046573326650,4
10073405623391010,4
10074428233769364,4
10075250347313164,4
10079654527435332,4
10080442170393590,4
10081329510292458,4
10082504796615792,4
10084276511384731,4
10084904403913579,4
10087106864945194,4
10087595598440277,4
10087934674333802,4
10088057546182188,4
10088090056987939,4
10088212432064958,4
10088342612831042,4
10089008342966740,4
10093094796380654,4
10093466986939345,4
10094676880495952,4
10094926672721336,4
10094956600260912,4
10095094743797203,4
10098448510241715,4
10099388519369705,4
10100366788819652,4
10101012634571689,4
10107017557536581,4
10109056156599051,4
10109107890253171,4
10109244581309837,4
10109302429472338,4
10110146422597583,4
10113358600133031,4
10113403196302344,4
10113661486255698,4
10113858823399471,4
10114812971531856,4
10115049617440099,4
10116199949877156,4
10116312728923152,4
10117836640802137,4
10118835169212913,4
10119295128725031,4
10121886032266808,4
10127164351772168,4
10127417484027422,4
10128529503788237,4
10128645518532495,4
10129055561230668,4
10129282817880480,4
10129501647789221,4
10130992356668524,4
10131105870394175,4
10133537387681588,4
10134170519125598,4
10134434981664115,4
10136352417720831,4
10137766320825245,4
10138093158980613,4
10141942358536580,4
10142347040947310,4
10142378374490351,4
10142512454476661,4
10143455196966501,4
10144015977647741,4
10145593412778335,4
10145749178083594,4
10146538146787097,4
10147000614318379,4
10147193240738806,4
10148173336182730,4
10148335955343417,4
10149650875465498,4
10150764488759272,4
10150806383457711,4
10152057129351541,4
10153648919590268,4
10154845798038211,4
10155006599795744,4
10155481520839827,4
10158068928028366,4
10159468142711254,4
10163637466280596,4
10163818454298856,4
10164920242718269,4
10164976099846060,4
10166412992597782,4
10167933819219942,4
10168838798363247,4
10169039371617237,4
10169694565958358,4
10169728660769119,4
10170472028392895,4
10172782618585430,4
10173556697391035,4
10174103132582691,4
10174408707045552,4
10175038581539710,4
10175700942493386,4
10176126729699049,4
10177189150008107,4
10177828018224752,4
10178112046999921,4
10180882421244341,4
10182461190666276,4
10182749416659234,4
10183269823196778,4
10183429241907989,4
10184263099722569,4
10184356528896173,4
10186331088807490,4
10186868894503601,4
10187423697549013,4
10188980369449206,4
10190014196815612,4
10191736257168290,4
10193230682274789,4
10193443621209327,4
10194483219861617,4
10195926548003709,4
10195994359828044,4
10196480539523108,4
10196863716987804,4
10203050532071239,4
10204183508986180,4
10204783953129128,4
10205712550431132,4
10206242678295449,4
10206435985971799,4
10206894941820344,4
10207184362858201,4
10207800437933119,4
10208410033967020,4
10209289083403075,4
10210528671890294,4
10210843731474510,4
10210846709015426,4
10211060101167897,4
10211338171426969,4
10211394029369267,4
10213635513719452,4
10213750039716709,4
10214411844759143,4
10214491839131920,4
10216909281873216,4
10217781517177800,4
10217985264571723,4
10218011783236703,4
10218710860939437,4
10221237497467506,4
10221548064785370,4
10221951654093993,4
10223952577510482,4
10224964709100032,4
10225697174224793,4
10227395432946688,4
10228945838153624,4
10229312897545040,4
10229535842718635,4
10229544820400847,4
10229628401832654,4
10230049912851101,4
10232026424200217,4
10232212053606538,4
10232839091582772,4
10233784024716069,4
10233805257290877,4
10233904183923283,4
10233959835871805,4
10234517746897164,4
10235244935170067,4
10236034347288063,4
10236232421624462,4
10236640041835684,4
10236990773633612,4
10238100111856849,4
10238345826009997,4
10238445202516748,4
10239447719852633,4
10239795464816408,4
10239892619870138,4
10240849322176234,4
10241535987738548,4
10241603637619256,4
10242232146566509,4
10242470978704853,4
10242483635480008,4
10242539776452843,4
10243063338348527,4
10243285603798169,4
10244143176916694,4
10247644746597876,4
10248962467960421,4
10251372781594712,4
10251385927197711,4
10252507675772204,4
10253264407886865,4
10253728225752693,4
10254346443335391,4
10256608480917914,4
10258962728367324,4
10259116829834189,4
10260149647702404,4
10261658139539806,4
10261917799590443,4
10262377348755605,4
10264036400168996,4
10264087474011670,4
10264270295358676,4
10264985677967223,4
10265029984447621,4
10265140008177254,4
10265606826871465,4
10267658593779833,4
10267919661429544,4
10267953641007224,4
10268547525664390,4
10269298312652481,4
10270708227553878,4
10272215707170776,4
10272943225923959,4
10273325944004193,4
10273848745225756,4
10274140954939503,4
10274410154312562,4
10275381678931099,4
10275653192535891,4
10275698103892145,4
10276029551787894,4
10277332547266029,4
10277762333655579,4
10277871930953811,4
10277978080546026,4
10279657055915661,4
10279658789951662,4
10280877473401849,4
10281025900205865,4
10281383466975161,4
10281470513684688,4
10281557742234558,4
10281763280180248,4
10282288676029094,4
10285421167870558,4
10286378878112524,4
10287124715208375,4
10288740208711996,4
10289396740294177,4
10290131025834660,4
10290490199804639,4
10290542185928739,4
10291387485850893,4
10291610990633696,4
10292335913346579,4
10293201804293498,4
10293392719992168,4
10293424151889687,4
10294181006618585,4
10294882331145585,4
10295410143005285,4
10299237028793247,4
10299621291462471,4
10299900050094166,4
10302882036048398,4
10303459342319064,4
10306986497409756,4
10307843706456864,4
10308441035747666,4
10308751188824167,4
10308857639703979,4
10310283701880291,4
10310462153919830,4
10311067523913656,4
10311872365639767,4
10312239104032033,4
10312249172859672,4
10312915992598211,4
10312965365625761,4
10313900886828759,4
10315093749703213,4
10316453433562640,4
10318380249496267,4
10318535335295770,4
10319756880695935,4
10320525832712672,4
10321459299261611,4
10321666355855389,4
10322008673108017,4
10324869226089986,4
10326131423047221,4
10326376514146432,4
10327081560028822,4
10327697195286377,4
10328190301448821,4
10329459487319462,4
10329884003981360,4
10329894710438813,4
10330856070700238,4
10331298280931864,4
10331515909486433,4
10331787950192640,4
10331987293759903,4
10332949240655496,4
10333364511881935,4
10333461297301965,4
10333512673352117,4
10334426203961917,4
10334652481990090,4
10336466029119715,4
10337004987670130,4
10337385198088336,4
10338336508243656,4
10338459974412699,4
10339783677268763,4
10340179907122304,4
10341070768303695,4
10342811836793452,4
10343114101644463,4
10344260984451431,4
10344602026399920,4
10346281060942351,4
10346978819053050,4
10347508280196497,4
10348112394166446,4
10348571325712974,4
10349813042121705,4
10350346068494993,4
10350934126826017,4
10351396467283219,4
10351609364584806,4
10353058373822812,4
10353503717730243,4
10354075452272540,4
10354474885864205,4
10354968747945262,4
10354977133822497,4
10354988407025170,4
10355240257284345,4
10355398625631872,4
10357003657576646,4
10357054497071027,4
10357660702849230,4
10359380816109312,4
10359540600360204,4
10361025941620887,4
10361115476412571,4
10361788588627182,4
10361998281342825,4
10362545100781104,4
10362950869201171,4
10364011888802769,4
10365075632218022,4
10366305696559700,4
10367727727388422,4
10368488544903853,4
10371626125968550,4
10371651353803884,4
10371659827776595,4
10371717991517792,4
10372004320966629,4
10373404515228877,4
10376078728683186,4
10376600304571295,4
10377453689662059,4
10379891925766352,4
10380165361214081,4
10381455014035916,4
10381999862680579,4
10382286295377064,4
10382586747573951,4
10383687189667277,4
10383938534182968,4
10385461313332687,4
10387102594603114,4
10387418948063902,4
10388108608501079,4
10390100537171354,4
10391083879729751,4
10392140740497494,4
10393657494591812,4
10394487159694824,4
10395011922635156,4
10397511796279909,4
10398136160746998,4
10398411227393529,4
10399205600682315,4
10400266203054427,4
10401572746045796,4
10402016973425414,4
10402263381729171,4
10402477763253253,4
10402760293086290,4
10402829961577173,4
10405226249785776,4
10406117538732480,4
10406815756008445,4
10406937154590390,4
10409645122336305,4
10409806103452605,4
10410451872435211,4
10410775338138678,4
10410930990516799,4
10411705377832479,4
10411719413503689,4
10413838343531070,4
10415515218053137,4
10415584219113957,4
10416231594190488,4
10417478292103763,4
10418197785884609,4
10418822936731468,4
10418863234351629,4
10420499431232601,4
10422627666475909,4
10422802607141367,4
10424728336821440,4
10424892753781930,4
10425156069653893,4
10425318402101387,4
10425620198185177,4
10427257283245624,4
10427357732083368,4
10428629542373898,4
10428714559508508,4
10428826315118008,4
10428919645731109,4
10430848831993899,4
10432019123073400,4
10432328095908501,4
10433072218720334,4
10435582660879933,4
10435650526626256,4
10435860434201323,4
10435952605260250,4
10436829058078206,4
10436926509621439,4
10437102751862423,4
10437378410873050,4
10437835526416701,4
10438923654126693,4
10438964672837251,4
10440877091728217,4
10441034861261288,4
10441721475822341,4
10441729892967490,4
10442318736261883,4
10442706987063244,4
10443424763020628,4
10444709109197875,4
10445884457939953,4
10445901415779367,4
10446225743461115,4
10446353428749695,4
10447817243697398,4
10447932709308722,4
10449269940682138,4
10450481471301197,4
10450536785649633,4
10451431485460513,4
10452064531896231,4
10452550642629813,4
10455752099985922,4
10456963642916576,4
10457066476195649,4
10457275529687959,4
10459020844092008,4
10459067724749411,4
10459985959515339,4
10461059903322215,4
10461604811159108,4
10461863050007951,4
10462138932568952,4
10462671676426276,4
10463286003530259,4
10464099413482117,4
10464317709366992,4
10464433714139303,4
10465359738837101,4
10465644539014937,4
10466145999746729,4
10466442059406993,4
10466858555089918,4
10467343430020536,4
10468028030856934,4
10468775379305744,4
10469859029556900,4
10470237238685237,4
10470869902264691,4
10472251284751910,4
10473807160794940,4
10475956221937570,4
10476571497942623,4
10476906323310902,4
10478065509122252,4
10478813828023450,4
10478941868341518,4
10479802613338632,4
10480704008803002,4
10481784576527337,4
10485744030370628,4
10485904504373480,4
10486237371205949,4
10488058426768989,4
10488257306256473,4
10488472133252823,4
10489019345128038,4
10492333787048559,4
10493874116891238,4
10494225615066944,4
10494455058265621,4
10495421936488159,4
10495527908107368,4
10496026483034404,4
10496150107367468,4
10498995907353827,4
10499310705761019,4
10500082800801771,4
10500961949675630,4
10501800444971226,4
10502010046108930,4
10502434631584574,4
10503320614298818,4
10503811785125785,4
10504131721682608,4
10505028233899100,4
10506407882396715,4
10507096622926965,4
10507291369804728,4
10507416322333155,4
10510900963953163,4
10511010378709463,4
10511047992053636,4
10511129402011083,4
10511366740473456,4
10511436061929059,4
10511992678591641,4
10514733154965036,4
10514764064922722,4
10515729277396241,4
10516370876224155,4
10516859738238409,4
10516917817036329,4
10517144332927293,4
10518008202996706,4
10518205758334706,4
10521593336076434,4
10523878879728799,4
10524243716648264,4
10524323322635130,4
10524710655126359,4
10525501596830119,4
10526609863742716,4
10527460480613196,4
10529718291414472,4
10530320063796489,4
10530714083253831,4
10530997475683535,4
10531747715130996,4
10532808945414229,4
10533321659342955,4
10533416152457296,4
10534723912744471,4
10537960122425118,4
10538086000586528,4
10538433141621180,4
10538704440488767,4
10539854949648004,4
10540095534076601,4
10541535783560000,4
10541687865652812,4
10542776209655533,4
10542889247520700,4
10543213793137158,4
10543578984836786,4
10543941963095100,4
10544632899676402,4
10545215547448723,4
10546507241135799,4
10549157588044413,4
10550709666663026,4
10551366149143529,4
10552564086669177,4
10552797103198502,4
10552842932255790,4
10553314004873580,4
10553372483450429,4
10553784116423706,4
10554240644537214,4
10554725493261833,4
10555972265790295,4
10556234864606044,4
10556483939631898,4
10556876178290275,4
10557140889670370,4
10557752266147681,4
10557814610241847,4
10558101329665382,4
10559182013795652,4
10559633755375245,4
10559940057406017,4
10560041848228776,4
10560634162882229,4
10560717826216213,4
10563085278622087,4
10563394402347611,4
10565557632431656,4
10565974325474350,4
10566020262568698,4
10567244199030637,4
10567520028457833,4
10569326938398850,4
10570373559889990,4
10570510685284634,4
10570684108462820,4
10571490722460540,4
10571590040330716,4
10573144070966600,4
10573630941005788,4
10574145569556084,4
10574386448084046,4
10575637417341963,4
10576752872119041,4
10577274766597937,4
10578275814981105,4
10579156816904528,4
10580618739740433,4
10583158274191045,4
10583349602338679,4
10583519472011759,4
10583844022358096,4
10585538587687277,4
10585554098419710,4
10586711568446376,4
10587213355123239,4
10587913729729286,4
10588097565652650,4
10588846572298259,4
10591220610830584,4
10591735939864071,4
10593577122769735,4
10593940718353073,4
10594068509082420,4
10594514989110977,4
10594546962158844,4
10595656264349209,4
10595700236887023,4
10596175738889195,4
10599718087014642,4
10600488009687884,4
10602423593098376,4
10602749831826971,4
10603026237525631,4
10603607697197441,4
10605762822105651,4
10606601458262433,4
10606759224787213,4
10606979579779313,4
10607257822203999,4
10607300121708436,4
10609918606329950,4
10610772795701074,4
10611047148827189,4
10611760308393146,4
10612040767918715,4
10612732654619632,4
10613978143280492,4
10614544473972210,4
10614961138517486,4
10615367982856173,4
10615497026888099,4
10615834251607024,4
10616005029124457,4
10616969161178446,4
10618788237174405,4
10619376849891361,4
10619729847501923,4
10619970900404522,4
10621517687500494,4
10623560982520082,4
10625119490241003,4
10625135896417312,4
10626149329574344,4
10627138921249342,4
10627280815352566,4
10628232170882201,4
10628558661063425,4
10628833188171259,4
10630016421055912,4
10630721127430062,4
10630845710420397,4
10631552281178505,4
10631671614594293,4
10632937479874648,4
10633104935001730,4
10633796156840620,4
10634347327140516,4
10634347576366276,4
10635884299729956,4
10638137269027343,4
10638197082496317,4
10638921866702984,4
10639652620861503,4
10640491255931616,4
10640624034741421,4
10641671043043265,4
10641747099760353,4
10642063049219033,4
10645285198160940,4
10645408805697234,4
10646481574945652,4
10646727606527493,4
10649946828373776,4
10650552298599235,4
10651135419848293,4
10651155526325036,4
10651891745830044,4
10652767626483363,4
10653063242636503,4
10653312936761648,4
10654087782887190,4
10654188800711326,4
10654419127780263,4
10654737045335752,4
10655658476278025,4
10656210718371940,4
10656213177568806,4
10656897860195697,4
10657927462242863,4
10658555316509013,4
10660856274191203,4
10661807946890816,4
10661950149541023,4
10662188668646424,4
10662509150471366,4
10663079489351094,4
10663246356875921,4
10663299905202282,4
10663465339356918,4
10663799250204136,4
10663930338129899,4
10664285687886743,4
10664302901365373,4
10664576763546366,4
10667698592814932,4
10667834067704569,4
10668198218339629,4
10668532333306077,4
10669998608984247,4
10670272261734907,4
10672307588064989,4
10673481490363818,4
10674740568530181,4
10676065556738912,4
10676584405428686,4
10676939731224333,4
10677593740227512,4
10677650173041009,4
10678255061029258,4
10679458551336120,4
10681849241532906,4
10682489923485789,4
10682517001697441,4
10682532502637481,4
10682722784012979,4
10683827913956404,4
10685007477108227,4
10685394245918450,4
10685711716154631,4
10686415301800405,4
10686929199386809,4
10687899323419221,4
10687956066453608,4
10689445181803529,4
10689917331939860,4
10692876887588510,4
10693289696053954,4
10693453848715985,4
10695525817037915,4
10695715840211433,4
10696199767941991,4
10697569614432107,4
10698022283708881,4
10698699341554027,4
10698827589465087,4
10699241670614456,4
10699321600907472,4
10699682830917156,4
10699836234747582,4
10699928789730590,4
10700463423215548,4
10700670224100065,4
10701847558487177,4
10703512968834442,4
10704477562124699,4
10705552803197845,4
10705592142775140,4
10706413778431394,4
10707391422295338,4
10708335693473887,4
10708480197824242,4
10708607193385710,4
10709893889213749,4
10709931794887376,4
10713314028820019,4
10713664027287787,4
10714233088037386,4
10714392367496866,4
10716716980520696,4
10718895956374689,4
10718999704674109,4
10720154484293928,4
10720402142293725,4
10720786377375866,4
10720945228828396,4
10721294147151996,4
10721403612316019,4
10722068930357821,4
10722962587418707,4
10723452717473299,4
10723733672255443,4
10723946659718648,4
10724382842843270,4
10725146830489795,4
10725511210440352,4
10727907983815844,4
10727978229562989,4
10728694872480568,4
10730821952368962,4
10732035642609658,4
10732517494933641,4
10733189841889412,4
10733350443744768,4
10734195337151165,4
10734843907092917,4
10735132973423897,4
10735732392739139,4
10736880799939056,4
10737137832548675,4
10738545427953567,4
10740302094363255,4
10740378639708734,4
10741193689175910,4
10741437508837615,4
10741728613683344,4
10742380874143727,4
10744254301461222,4
10744505300606203,4
10744647683226927,4
10745755321683225,4
10746380287064526,4
10747746886485457,4
10748151086715982,4
10748859673560033,4
10749372412735679,4
10752914898619127,4
10755520186203318,4
10755958232424667,4
10756042873191083,4
10756860997257710,4
10757124017908775,4
10757274970060060,4
10757980787506621,4
10758039819074359,4
10759117687981419,4
10759476019760034,4
10760938597714114,4
10763278369858852,4
10763553124194832,4
10766281110120709,4
10766383350779832,4
10767715360998734,4
10767831628151799,4
10768580518032372,4
10769616289312900,4
10770942358971434,4
10771142908353084,4
10771691684635908,4
10771990179399577,4
10776582743181279,4
10776924727014819,4
10777173404909413,4
10777411081324620,4
10777651888605171,4
10778534704006932,4
10780437953858899,4
10780713657693507,4
10781164244986289,4
10781584587748980,4
10783368063466222,4
10784260497253271,4
10784653876045612,4
10785025779775281,4
10785499650025747,4
10787673680720037,4
10789016828008956,4
10789278388093598,4
10789661957290077,4
10790155338087059,4
10790855066088817,4
10791880074063373,4
10792725684108042,4
10793251722448676,4
10794120089765147,4
10794296588399473,4
10795078184660803,4
10797556082351077,4
10797955846213213,4
10798860692212662,4
10798894850718472,4
10800031479986825,4
10800068860373427,4
10801084101043728,4
10801951727185400,4
10802682202323306,4
10803681962887241,4
10804024465022265,4
10804271161574869,4
10804453974199219,4
10805935736809012,4
10807981347854716,4
10808314688316759,4
10808536622226016,4
10809888802538182,4
10810302463731169,4
10811137693306644,4
10811156720252222,4
10811486994295607,4
10811542319490285,4
10811847277412016,4
10811964054514528,4
10812047117381175,4
10813238957458808,4
10814710206562091,4
10814752429719039,4
10815152904862207,4
10815825155494476,4
10816121294497612,4
10816384813689318,4
10817243461205194,4
10817572367638239,4
10818275080863832,4
10818442892107105,4
10820676654363337,4
10821860912988037,4
10823485335273023,4
10823633291921476,4
10826872938809043,4
10829017683542584,4
10829216748292741,4
10829507372190422,4
10830324959557119,4
10832825284836444,4
10834346082898459,4
10834557406624040,4
10835134305063603,4
10837172052373188,4
10837208242614890,4
10837585503091293,4
10838456462378530,4
10839224775522372,4
10839289729618230,4
10839414889299148,4
10839973443017980,4
10840032405214492,4
10840179975081217,4
10841441605155202,4
10842114384104823,4
10842150331456803,4
10842380534193862,4
10843146770954749,4
10843585130473610,4
10843808423518683,4
10844058412470421,4
10844517842326504,4
10845121990577506,4
10845389387237252,4
10845653530608861,4
10846497657313549,4
10847344753475695,4
10848232802233438,4
10848842698946917,4
10848882041163218,4
10848991068816814,4
10849753046899211,4
10849798256159438,4
10849955626060975,4
10852697719943583,4
10853625847166340,4
10854391068964194,4
10854501024649704,4
10854636246431495,4
10858442171635840,4
10858548950400046,4
10859932555952111,4
10861055939808879,4
10861517580381458,4
10863235682851405,4
10863527681991839,4
10864931684313459,4
10865487935231426,4
10865830534582339,4
10865989330044769,4
10866037448714617,4
10866228442589123,4
10867432225266378,4
10869389444738282,4
10870396738215398,4
10870965131975442,4
10871439497925773,4
10871493602257200,4
10874454704882194,4
10875063659233315,4
10878501454743578,4
10879165322163277,4
10879514860559627,4
10880973820298867,4
10881392250411622,4
10881419323540296,4
10881870176302227,4
10882956659100311,4
10884025290812788,4
10884656111764621,4
10884790194091305,4
10884841879845554,4
10885545753063409,4
10886897900497200,4
10889699898867214,4
10891629526006577,4
10892536944060062,4
10892821051146303,4
10893648391127898,4
10896122882020846,4
10896365292732231,4
10897317161388959,4
10897385115079653,4
10897459168594187,4
10898506691318191,4
10898758342410227,4
10899529450076509,4
10900434610924337,4
10901765235532224,4
10902303537836251,4
10902306027042318,4
10902814879332150,4
10903128733207288,4
10903800104147066,4
10904593041271518,4
10905199936511082,4
10905223236047812,4
10905392975853414,4
10906216072472898,4
10906512778371158,4
10906625469604634,4
10906701271499664,4
10907064921311721,4
10907751177710813,4
10908472606392125,4
10909250294226634,4
10910140919323850,4
10910316201198988,4
10913321822567851,4
10913586560265965,4
10914794060367520,4
10916275442333872,4
10916585938676057,4
10917148564381342,4
10919193408909966,4
10920094333056779,4
10920116383665210,4
10920406841230712,4
10920913474794463,4
10921134876591330,4
10923459718678009,4
10923894870907559,4
10924309109979041,4
10924540581269234,4
10925515040501170,4
10925775363419914,4
10925951402863297,4
10926142572696625,4
10926390054950737,4
10926887588697450,4
10927313985851881,4
10928065870474447,4
10928224694493699,4
10928962059027698,4
10929838162802721,4
10930399519917869,4
10933304073290496,4
10933692428202168,4
10936041015472958,4
10936192081351885,4
10938425915111274,4
10938498046116193,4
10939651736745443,4
10941185290919308,4
10941572409940141,4
10941843838386650,4
10942856906760495,4
10944101955901248,4
10944324211804450,4
10945391591171440,4
10945870535657139,4
10947895414588025,4
10949188684494772,4
10950021921903340,4
10950042543601725,4
10951465959911308,4
10952483454765795,4
10952506640149667,4
10952681838818688,4
10954048624359419,4
10955077250116925,4
10955477016608344,4
10955588966516897,4
10955877358651112,4
10957110123042719,4
10957518596076580,4
10957528161793396,4
10958044017054975,4
10958253184476598,4
10958487603476564,4
10958689902415273,4
10959945739390094,4
10960033016781604,4
10960605324826917,4
10960615322408251,4
10963611883119237,4
10963689676510324,4
10965053641983171,4
10966249004750942,4
10967110509916302,4
10971152296101160,4
10971443327672870,4
10972592234441243,4
10972785998761036,4
10973231011727908,4
10974407545537373,4
10974699622912626,4
10974855859763666,4
10975957872092059,4
10977943177113133,4
10978126590800621,4
10979072493154567,4
10980250891953392,4
10980270163469847,4
10980431366366177,4
10980966774864982,4
10982196508419822,4
10982432818082770,4
10982442272215810,4
10984283723846079,4
10984333065271007,4
10984514098696634,4
10984769841159973,4
10985905090310783,4
10989152438024992,4
10991085028561860,4
10992556648771228,4
10993072717418564,4
10993508180785557,4
10993758708023675,4
10994675459106729,4
10994860024620719,4
